Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Robert,Mignaca
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Charles,Scher
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Patricia,Giardina
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Shanda,Robertson
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Lynne,Neumayr
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,Elliott P,Vichinsky
Fracture prevalence and relationship to endocrinopathy in iron overloaded patients with sickle cell disease and thalassemia,2008,[Collective Name],Multi-Center Iron Overload Study Group
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,William H,Morgan
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Martin L,Hazelton
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Brigid D,Betz-Stablein
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Dao-Yi,Yu
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Christopher R P,Lind
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Vignesh,Ravichandran
Photoplethysmographic measurement of various retinal vascular pulsation parameters and measurement of the venous phase delay,2014,Philip H,House
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Adam,Walczak
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Phyllis N,Butow
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Josephine M,Clayton
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Martin H N,Tattersall
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Patricia M,Davidson
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Jane,Young
Discussing prognosis and end-of-life care in the final year of life: a randomised controlled trial of a nurse-led communication support programme for patients and caregivers,2014,Ronald M,Epstein
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Saila,Kauhanen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Camilla,Schalin-Jäntti
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Marko,Seppänen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Sami,Kajander
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Sami,Virtanen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Jukka,Schildt
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Irina,Lisinen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Aapo,Ahonen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Ilkka,Heiskanen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Mika,Väisänen
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Johanna,Arola
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Pirkko,Korsoff
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Tapani,Ebeling
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Timo,Sane
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Heikki,Minn
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Matti J,Välimäki
Complementary roles of 18F-DOPA PET/CT and 18F-FDG PET/CT in medullary thyroid cancer,2011,Pirjo,Nuutila
A valved holding chamber does not decrease the bronchodilator activity of budesonide-formoterol combination metered dose inhaler,2012,Lyndon E,Mansfield
A valved holding chamber does not decrease the bronchodilator activity of budesonide-formoterol combination metered dose inhaler,2012,Ruby,Maynes
Tocopherol and tocotrienol contents of different varieties of rice in Malaysia,2014,Balakrishnan,Shammugasamy
Tocopherol and tocotrienol contents of different varieties of rice in Malaysia,2014,Yogeshini,Ramakrishnan
Tocopherol and tocotrienol contents of different varieties of rice in Malaysia,2014,Hasanah M,Ghazali
Tocopherol and tocotrienol contents of different varieties of rice in Malaysia,2014,Kharidah,Muhammad
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Kuniaki,Kiuchi
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Masayuki,Morikawa
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Toshiaki,Taoka
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Soichiro,Kitamura
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Tomohisa,Nagashima
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Manabu,Makinodan
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Keiju,Nakagawa
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Masami,Fukusumi
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Katsumi,Ikeshita
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Makoto,Inoue
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Kimihiko,Kichikawa
White matter changes in dementia with Lewy bodies and Alzheimer's disease: a tractography-based study,2011,Toshifumi,Kishimoto
Structural changes of central white matter tracts in Kennedy's disease - a diffusion tensor imaging and voxel-based morphometry study,2012,C C,Pieper
Structural changes of central white matter tracts in Kennedy's disease - a diffusion tensor imaging and voxel-based morphometry study,2012,C,Konrad
Structural changes of central white matter tracts in Kennedy's disease - a diffusion tensor imaging and voxel-based morphometry study,2012,J,Sommer
Structural changes of central white matter tracts in Kennedy's disease - a diffusion tensor imaging and voxel-based morphometry study,2012,I,Teismann
Structural changes of central white matter tracts in Kennedy's disease - a diffusion tensor imaging and voxel-based morphometry study,2012,H,Schiffbauer
Poor agreement between dialysis unit blood pressure and interdialytic ambulatory blood pressure,2014,Wenjin,Liu
Poor agreement between dialysis unit blood pressure and interdialytic ambulatory blood pressure,2014,Jing,Niu
Poor agreement between dialysis unit blood pressure and interdialytic ambulatory blood pressure,2014,Chunsun,Dai
Poor agreement between dialysis unit blood pressure and interdialytic ambulatory blood pressure,2014,Junwei,Yang
Magnetic resonance imaging of pulp in normal and diseased equine cheek teeth,2012,Kerstin,Gerlach
Magnetic resonance imaging of pulp in normal and diseased equine cheek teeth,2012,Eberhard,Ludewig
Magnetic resonance imaging of pulp in normal and diseased equine cheek teeth,2012,Walter,Brehm
Magnetic resonance imaging of pulp in normal and diseased equine cheek teeth,2012,Hartmut,Gerhards
Magnetic resonance imaging of pulp in normal and diseased equine cheek teeth,2012,Uta,Delling
Complex temporal changes in TGFβ oncogenic signaling drive thyroid carcinogenesis in a mouse model,2013,Dong Wook,Kim
Complex temporal changes in TGFβ oncogenic signaling drive thyroid carcinogenesis in a mouse model,2013,Robert L,Walker
Complex temporal changes in TGFβ oncogenic signaling drive thyroid carcinogenesis in a mouse model,2013,Paul S,Meltzer
Complex temporal changes in TGFβ oncogenic signaling drive thyroid carcinogenesis in a mouse model,2013,Sheue-yann,Cheng
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Yue,Cui
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Joakim S,Dahlin
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Ricardo,Feinstein
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Lora G,Bankova
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Wei,Xing
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Kichul,Shin
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Michael F,Gurish
Mouse mast cell protease-6 and MHC are involved in the development of experimental asthma,2014,Jenny,Hallgren
Is sequential cranial ultrasound reliable for detection of white matter injury in very preterm infants?,2010,Lara M,Leijser
