Correlation between obesity and clinicopathological factors in patients with papillary thyroid cancer,2014,Byung-Joo Song
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,Jorge J Castillo
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,Randall R Ingham
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,John L Reagan
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,Michael Furman
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,Samir Dalia
Obesity is associated with increased relative risk of diffuse large B-cell lymphoma: a meta-analysis of observational studies,2013,Joanna Mitri
Alpers syndrome with prominent white matter changes,2007,Xinhua Bao
Alpers syndrome with prominent white matter changes,2007,Ye Wu
Alpers syndrome with prominent white matter changes,2007,Lee-Jun C Wong
Alpers syndrome with prominent white matter changes,2007,Yuehua Zhang
Alpers syndrome with prominent white matter changes,2007,Hui Xiong
Alpers syndrome with prominent white matter changes,2007,Ping-Chieh Chou
Alpers syndrome with prominent white matter changes,2007,Cavatina K Truong
Alpers syndrome with prominent white matter changes,2007,Yuwu Jiang
Alpers syndrome with prominent white matter changes,2007,Jiong Qin
Alpers syndrome with prominent white matter changes,2007,Yun Yuan
Alpers syndrome with prominent white matter changes,2007,Qing Lin
Alpers syndrome with prominent white matter changes,2007,Xiru Wu
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Sharon Abrahams
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Laura H Goldstein
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,John Suckling
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Virginia Ng
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Andy Simmons
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Xavier Chitnis
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Louise Atkins
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,Steve C R Williams
Frontotemporal white matter changes in amyotrophic lateral sclerosis,2005,P N Leigh
The nuclear factor kappa-B signaling pathway as a therapeutic target against thyroid cancers,2012,Xinying Li
The nuclear factor kappa-B signaling pathway as a therapeutic target against thyroid cancers,2012,Asim B Abdel-Mageed
The nuclear factor kappa-B signaling pathway as a therapeutic target against thyroid cancers,2012,Debasis Mondal
The nuclear factor kappa-B signaling pathway as a therapeutic target against thyroid cancers,2012,Emad Kandil
OntoTrader: An Ontological Web Trading Agent Approach for Environmental Information Retrieval,2014,Luis Iribarne
OntoTrader: An Ontological Web Trading Agent Approach for Environmental Information Retrieval,2014,Nicolás Padilla
OntoTrader: An Ontological Web Trading Agent Approach for Environmental Information Retrieval,2014,Rosa Ayala
OntoTrader: An Ontological Web Trading Agent Approach for Environmental Information Retrieval,2014,José A Asensio
OntoTrader: An Ontological Web Trading Agent Approach for Environmental Information Retrieval,2014,Javier Criado
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Oktay Algin
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Ozlem Taskapilioglu
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Bahattin Hakyemez
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Gokhan Ocakoglu
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Sukran Yurtogullari
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Sevda Erer
Structural and neurochemical evaluation of the brain and pons in patients with Wilson's disease,2010,Mufit Parlak
McArdle disease: another systemic low-inflammation disorder?,2007,Alejandro Lucia
McArdle disease: another systemic low-inflammation disorder?,2007,Lucille Smith
McArdle disease: another systemic low-inflammation disorder?,2007,Melissa Naidoo
McArdle disease: another systemic low-inflammation disorder?,2007,Marta González-Freire
McArdle disease: another systemic low-inflammation disorder?,2007,Margarita Pérez
McArdle disease: another systemic low-inflammation disorder?,2007,Juan C Rubio
McArdle disease: another systemic low-inflammation disorder?,2007,Miguel A Martín
McArdle disease: another systemic low-inflammation disorder?,2007,A L Andreu
McArdle disease: another systemic low-inflammation disorder?,2007,Joaquín Arenas
An overview of the effects of anti-IgE therapies,2014,Arzu Didem Yalcin
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Chang-Min Chung
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Hui-Wen Cheng
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Jung-Jung Chang
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Yu-Sheng Lin
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Ju-Feng Hsiao
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Shih-Tai Chang
Relationship between resistant hypertension and arterial stiffness assessed by brachial-ankle pulse wave velocity in the older patient,2014,Jen-Te Hsu
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,David H Salat
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,Victoria J Williams
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,Elizabeth C Leritz
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,David M Schnyer
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,James L Rudolph
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,Lewis A Lipsitz
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,Regina E McGlinchey
Inter-individual variation in blood pressure is associated with regional white matter integrity in generally healthy older adults,2011,William P Milberg
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Guy B Marks
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Seema Mihrshahi
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Andrew S Kemp
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Euan R Tovey
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Karen Webb
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Catarina Almqvist
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Rosario D Ampon
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Daniel Crisafulli
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Elena G Belousova
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Craig M Mellis
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Jennifer K Peat
Prevention of asthma during the first 5 years of life: a randomized controlled trial,2006,Stephen R Leeder
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Masaaki Kodama
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Amit Khanal
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Manabu Habu
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Kenjiro Iwanaga
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Izumi Yoshioka
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Tatsurou Tanaka
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Yasuhiro Morimoto
Ultrasonography for intraoperative determination of tumor thickness and resection margin in tongue carcinomas,2009,Kazuhiro Tominaga
The effect of a long term regular physical activity with hypertension and body mass index in type 2 diabetes patients,2014,A Yavari
The effect of a long term regular physical activity with hypertension and body mass index in type 2 diabetes patients,2014,M Mobasseri
The effect of a long term regular physical activity with hypertension and body mass index in type 2 diabetes patients,2014,F Najafipoor
The effect of a long term regular physical activity with hypertension and body mass index in type 2 diabetes patients,2014,A Aliasgarzadeh
The effect of a long term regular physical activity with hypertension and body mass index in type 2 diabetes patients,2014,M Niafar
Protein thiols and butryrylcholinestrase in saliva of oral cancer patients,2013,Yousef Rezaei Chianeh
Protein thiols and butryrylcholinestrase in saliva of oral cancer patients,2013,Rashmi Manjunath
Protein thiols and butryrylcholinestrase in saliva of oral cancer patients,2013,Krishnananda Prabhu
Protein thiols and butryrylcholinestrase in saliva of oral cancer patients,2013,Donald Fernandes
Protein thiols and butryrylcholinestrase in saliva of oral cancer patients,2013,M Vidyasagar
